GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PRMINC|PRMINC_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|80|Some other race|00|All owners of respondent firms|DG|Total reporting|||2007|Reference year 2007|5809||100||644||100||5166||100||10||0||21||0||14||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|80|Some other race|00|All owners of respondent firms|DH|Item not reported|||2007|Reference year 2007|142||0|X|36||0|X|106||0|X|71||0|X|89||0|X|98||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|80|Some other race|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|2346||0|X|257||0|X|2089||0|X|12||0|X|41||0|X|16||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|80|Some other race|01|Female|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|930||40.2||157||61.1||773||37.6||16||5.2||55||10.4||18||4.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|80|Some other race|01|Female|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|1380||59.8||100||38.9||1281||62.4||21||5.2||40||10.2||22||4.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|80|Some other race|01|Female|DG|Total reporting|||2007|Reference year 2007|2310||100||256||100||2054||100||12||0||41||0||16||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|80|Some other race|01|Female|DH|Item not reported|||2007|Reference year 2007|36||0|X|1||0|X|35||0|X|135||0|X|0||0|X|139||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|80|Some other race|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|3606||0|X|423||0|X|3183||0|X|15||0|X|30||0|X|19||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|80|Some other race|02|Male|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|1000||28.6||259||66.7||742||23.8||15||3.5||32||7.7||24||3.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|80|Some other race|02|Male|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|2499||71.4||129||33.3||2370||76.2||19||3.5||58||7.8||21||3.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|80|Some other race|02|Male|DG|Total reporting|||2007|Reference year 2007|3499||100||387||100||3112||100||15||0||30||0||18||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|80|Some other race|02|Male|DH|Item not reported|||2007|Reference year 2007|106||0|X|35||0|X|71||0|X|61||0|X|91||0|X|91||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|279422||0|X|31552||0|X|247870||0|X|1||0|X|2||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|92887||34.4||15753||51.6||77134||32.2||2||.6||3||.8||3||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|177319||65.6||14801||48.4||162518||67.8||2||.6||3||.8||2||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|00|All owners of respondent firms|DG|Total reporting|||2007|Reference year 2007|270206||100||30553||100||239653||100||1||0||2||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|00|All owners of respondent firms|DH|Item not reported|||2007|Reference year 2007|9216||0|X|999||0|X|8217||0|X|4||0|X|23||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|118350||0|X|13023||0|X|105328||0|X|2||0|X|5||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|01|Female|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|40818||35.5||6707||53.1||34111||33.3||4||.8||5||.9||4||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|01|Female|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|74118||64.5||5920||46.9||68198||66.7||2||.8||5||.9||2||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|01|Female|DG|Total reporting|||2007|Reference year 2007|114936||100||12627||100||102309||100||2||0||4||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|01|Female|DH|Item not reported|||2007|Reference year 2007|3414||0|X|395||0|X|3019||0|X|13||0|X|35||0|X|12||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|161072||0|X|18530||0|X|142542||0|X|1||0|X|3||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|02|Male|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|52069||33.5||9045||50.5||43024||31.3||3||.7||5||1||3||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|02|Male|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|103201||66.5||8881||49.5||94320||68.7||2||.7||2||1||2||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|02|Male|DG|Total reporting|||2007|Reference year 2007|155270||100||17926||100||137344||100||1||0||3||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|90|Minority|02|Male|DH|Item not reported|||2007|Reference year 2007|5802||0|X|604||0|X|5198||0|X|7||0|X|18||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|2382600||0|X|308727||0|X|2073874||0|X|0||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|664995||28.5||147501||48.9||517494||25.5||1||.1||1||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|1664610||71.5||154007||51.1||1510604||74.5||1||.1||1||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|00|All owners of respondent firms|DG|Total reporting|||2007|Reference year 2007|2329605||100||301508||100||2028098||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|00|All owners of respondent firms|DH|Item not reported|||2007|Reference year 2007|52995||0|X|7219||0|X|45776||0|X|3||0|X|7||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|837676||0|X|107870||0|X|729806||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|01|Female|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|262714||32.1||54352||51.6||208362||29.3||1||.1||3||.7||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|01|Female|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|555015||67.9||51053||48.4||503963||70.7||1||.1||2||.7||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|01|Female|DG|Total reporting|||2007|Reference year 2007|817730||100||105405||100||712325||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|01|Female|DH|Item not reported|||2007|Reference year 2007|19946||0|X|2465||0|X|17482||0|X|6||0|X|9||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|1544925||0|X|200857||0|X|1344068||0|X|0||0|X|1||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|02|Male|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|402281||26.6||93149||47.5||309132||23.5||1||.1||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|02|Male|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|1109595||73.4||102954||52.5||1006641||76.5||1||.1||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|02|Male|DG|Total reporting|||2007|Reference year 2007|1511876||100||196103||100||1315773||100||0||0||1||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|92|Nonminority|02|Male|DH|Item not reported|||2007|Reference year 2007|33049||0|X|4754||0|X|28295||0|X|3||0|X|9||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|354008||0|X|44667||0|X|309341||0|X|1||0|X|3||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|94613||27.4||20232||46.3||74381||24.6||2||.3||4||.6||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|251094||72.6||23480||53.7||227614||75.4||1||.3||2||.6||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|00|All owners of respondent firms|DG|Total reporting|||2007|Reference year 2007|345707||100||43712||100||301995||100||1||0||3||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|00|All owners of respondent firms|DH|Item not reported|||2007|Reference year 2007|8301||0|X|955||0|X|7346||0|X|7||0|X|20||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|10895||0|X|1215||0|X|9681||0|X|5||0|X|11||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|01|Female|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|3000||30.6||611||55.8||2389||27.4||15||2.8||15||5.3||19||3.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|01|Female|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|6817||69.4||483||44.2||6334||72.6||8||2.8||23||5.3||8||3.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|01|Female|DG|Total reporting|||2007|Reference year 2007|9817||100||1095||100||8722||100||5||0||12||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|01|Female|DH|Item not reported|||2007|Reference year 2007|1078||0|X|120||0|X|958||0|X|20||0|X|33||0|X|21||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|343113||0|X|43452||0|X|299660||0|X|1||0|X|3||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|02|Male|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|91613||27.3||19621||46||71992||24.5||2||.4||5||.7||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|02|Male|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|244277||72.7||22996||54||221281||75.5||1||.4||2||.7||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|02|Male|DG|Total reporting|||2007|Reference year 2007|335890||100||42617||100||293272||100||1||0||3||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V2|Veteran|02|Male|DH|Item not reported|||2007|Reference year 2007|7223||0|X|835||0|X|6388||0|X|7||0|X|23||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|2308015||0|X|295612||0|X|2012402||0|X|0||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|663269||29.4||143021||49.6||520248||26.5||1||.1||1||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|1590836||70.6||145328||50.4||1445508||73.5||1||.1||1||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|00|All owners of respondent firms|DG|Total reporting|||2007|Reference year 2007|2254105||100||288349||100||1965755||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|00|All owners of respondent firms|DH|Item not reported|||2007|Reference year 2007|53910||0|X|7263||0|X|46647||0|X|3||0|X|8||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|945131||0|X|119677||0|X|825453||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|01|Female|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|300532||32.6||60448||51.7||240084||29.8||1||.2||2||.7||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|01|Female|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|622317||67.4||56489||48.3||565827||70.2||1||.2||2||.7||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|01|Female|DG|Total reporting|||2007|Reference year 2007|922848||100||116937||100||805911||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|01|Female|DH|Item not reported|||2007|Reference year 2007|22283||0|X|2740||0|X|19542||0|X|5||0|X|11||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|1362884||0|X|175935||0|X|1186949||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|02|Male|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|362737||27.2||82573||48.2||280164||24.2||1||.1||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|02|Male|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|968519||72.8||88838||51.8||879681||75.8||1||.1||1||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|02|Male|DG|Total reporting|||2007|Reference year 2007|1331256||100||171412||100||1159845||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|53|Real estate and rental and leasing|53|Real estate and rental and leasing|V4|Nonveteran|02|Male|DH|Item not reported|||2007|Reference year 2007|31628||0|X|4523||0|X|27105||0|X|4||0|X|10||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|3143086||0|X|882360||0|X|2260726||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|1601001||51.7||670088||76.9||930913||41.9||0||.2||0||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|1493442||48.3||201108||23.1||1292334||58.1||1||.2||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|00|All owners of respondent firms|DG|Total reporting|||2007|Reference year 2007|3094443||100||871196||100||2223247||100||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|00|All owners of respondent firms|DH|Item not reported|||2007|Reference year 2007|48643||0|X|11164||0|X|37479||0|X|4||0|X|4||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|1144464||0|X|247903||0|X|896562||0|X|0||0|X|1||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|01|Female|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|519757||46.2||169042||69.1||350715||39.8||1||.2||1||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|01|Female|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|605937||53.8||75544||30.9||530393||60.2||1||.2||2||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|01|Female|DG|Total reporting|||2007|Reference year 2007|1125694||100||244586||100||881108||100||0||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|01|Female|DH|Item not reported|||2007|Reference year 2007|18770||0|X|3317||0|X|15453||0|X|5||0|X|9||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|1998621||0|X|634458||0|X|1364164||0|X|0||0|X|0||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|02|Male|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|1081244||54.9||501046||80||580198||43.2||1||.2||0||.1||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|02|Male|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|887505||45.1||125564||20||761941||56.8||1||.2||1||.1||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|02|Male|DG|Total reporting|||2007|Reference year 2007|1968749||100||626610||100||1342139||100||0||0||0||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|00|All owners of respondent firms|02|Male|DH|Item not reported|||2007|Reference year 2007|29873||0|X|7847||0|X|22025||0|X|4||0|X|6||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|20|Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|135531||0|X|31254||0|X|104277||0|X|2||0|X|3||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|20|Hispanic|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|||2007|Reference year 2007|67866||51.4||23093||75.2||44772||44.2||3||.6||4||1.1||3||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|20|Hispanic|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|||2007|Reference year 2007|64233||48.6||7634||24.8||56599||55.8||2||.6||7||1.2||2||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|20|Hispanic|00|All owners of respondent firms|DG|Total reporting|||2007|Reference year 2007|132099||100||30727||100||101371||100||2||0||3||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|20|Hispanic|00|All owners of respondent firms|DH|Item not reported|||2007|Reference year 2007|3432||0|X|527||0|X|2905||0|X|20||0|X|19||0|X|22||0|X
