GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|ACQBUS|ACQBUS_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|CB|Purchased|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2342||12||570||13.4||1773||11.7||13||1||14||1.1||18||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|CC|Inherited|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|467||2.4||83||2||384||2.5||25||.4||41||.5||31||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|CD|Transfer of ownership or gift|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|725||3.7||317||7.5||408||2.7||20||.5||20||.9||34||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|CE|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|19445||100||4237||100||15208||100||4||0||5||0||5||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|00|All owners of respondent firms|CF|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1233||0|X|114||0|X|1119||0|X|13||0|X|20||0|X|14||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|8195||0|X|1386||0|X|6809||0|X|6||0|X|14||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|CA|Founded|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|6059||79.7||952||71.5||5107||81.4||7||1.6||16||3.4||10||2.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|CB|Purchased|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|910||12||193||14.5||717||11.4||15||1.1||18||1.4||20||1.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|CC|Inherited|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|295||3.9||48||3.6||247||3.9||31||.8||69||1.7||32||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|CD|Transfer of ownership or gift|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|363||4.8||139||10.4||224||3.6||35||1||26||1.3||53||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|CE|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|7606||100||1333||100||6274||100||7||0||14||0||9||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|01|Female|CF|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|589||0|X|53||0|X|535||0|X|18||0|X|33||0|X|18||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|12483||0|X|2964||0|X|9518||0|X|4||0|X|5||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|CA|Founded|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|9893||83.6||2316||79.7||7578||84.8||5||1.5||6||1.6||5||1.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|CB|Purchased|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1432||12.1||376||13||1056||11.8||13||1||17||1.2||20||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|CC|Inherited|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|172||1.5||35||1.2||137||1.5||41||.4||48||.4||50||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|CD|Transfer of ownership or gift|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|362||3.1||178||6.1||184||2.1||25||.6||29||1.3||41||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|CE|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|11839||100||2904||100||8935||100||4||0||6||0||5||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|40|Black or African American|02|Male|CF|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|644||0|X|60||0|X|584||0|X|26||0|X|24||0|X|29||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|00|All owners of respondent firms|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4069||0|X|1153||0|X|2915||0|X|13||0|X|18||0|X|15||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|00|All owners of respondent firms|CA|Founded|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2912||75.9||711||62.1||2201||81.8||12||2.5||12||5.1||14||3.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|00|All owners of respondent firms|CB|Purchased|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|459||12||144||12.5||316||11.7||44||2.9||27||2.1||60||3.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|00|All owners of respondent firms|CC|Inherited|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|236||6.2||146||12.7||91||3.4||56||1.6||94||4.3||61||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|00|All owners of respondent firms|CD|Transfer of ownership or gift|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|231||6||145||12.7||86||3.2||40||1.3||38||2.7||60||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|00|All owners of respondent firms|CE|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3835||100||1145||100||2690||100||12||0||18||0||14||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|00|All owners of respondent firms|CF|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|234||0|X|9||0|X|225||0|X|62||0|X|36||0|X|65||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|01|Female|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1629||0|X|488||0|X|1140||0|X|17||0|X|26||0|X|18||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|01|Female|CA|Founded|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1098||69.9||237||48.8||862||79.4||19||5.1||18||9.2||22||6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|01|Female|CB|Purchased|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|192||12.2||45||9.3||147||13.5||55||4.8||50||2.4||68||6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|01|Female|CC|Inherited|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|118||7.5||84||17.2||34||3.2||67||2.4||98||5.5||72||1.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|01|Female|CD|Transfer of ownership or gift|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|164||10.5||120||24.6||45||4.1||43||2.9||45||8.1||71||2.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|01|Female|CE|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1570||100||485||100||1085||100||16||0||27||0||18||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|01|Female|CF|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|59||0|X|3||0|X|56||0|X|88||0|X|0||0|X|92||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|02|Male|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2440||0|X|665||0|X|1775||0|X|12||0|X|14||0|X|15||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|02|Male|CA|Founded|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1814||80.1||474||71.9||1340||83.5||11||2.3||12||3.2||15||3.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|02|Male|CB|Purchased|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|267||11.8||98||14.9||169||10.5||38||2.1||27||2.6||56||2.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|02|Male|CC|Inherited|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|118||5.2||62||9.4||56||3.5||57||1.6||89||3.4||91||1.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|02|Male|CD|Transfer of ownership or gift|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|66||2.9||25||3.8||41||2.6||71||.9||32||.6||118||1.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|02|Male|CE|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2265||100||659||100||1605||100||12||0||14||0||15||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|50|American Indian and Alaska Native|02|Male|CF|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|175||0|X|6||0|X|170||0|X|78||0|X|55||0|X|81||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|00|All owners of respondent firms|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|32998||0|X|7704||0|X|25294||0|X|4||0|X|5||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|00|All owners of respondent firms|CA|Founded|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|26163||83||6053||80.1||20110||83.9||5||1.1||3||1.7||6||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|00|All owners of respondent firms|CB|Purchased|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3402||10.8||881||11.7||2521||10.5||11||.8||14||.8||16||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|00|All owners of respondent firms|CC|Inherited|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|404||1.3||151||2||252||1.1||28||.2||56||.7||40||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|00|All owners of respondent firms|CD|Transfer of ownership or gift|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1574||5||477||6.3||1097||4.6||23||.8||26||.9||25||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|00|All owners of respondent firms|CE|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|31529||100||7561||100||23968||100||4||0||4||0||5||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|00|All owners of respondent firms|CF|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1469||0|X|143||0|X|1326||0|X|14||0|X|45||0|X|14||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|01|Female|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|12657||0|X|2487||0|X|10169||0|X|4||0|X|9||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|01|Female|CA|Founded|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|9640||80.7||1894||78.2||7746||81.3||4||1.5||10||1.9||5||1.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|01|Female|CB|Purchased|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1350||11.3||263||10.9||1087||11.4||16||1.1||18||1.4||21||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|01|Female|CC|Inherited|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|206||1.7||41||1.7||166||1.7||43||.5||65||.6||53||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|01|Female|CD|Transfer of ownership or gift|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|757||6.3||224||9.3||533||5.6||22||1||35||2.1||22||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|01|Female|CE|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|11946||100||2421||100||9525||100||4||0||9||0||5||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|01|Female|CF|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|711||0|X|66||0|X|645||0|X|24||0|X|55||0|X|26||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|02|Male|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|20341||0|X|5216||0|X|15125||0|X|5||0|X|6||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|02|Male|CA|Founded|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|16523||84.4||4159||80.9||12364||85.6||6||1.2||6||2.4||8||1.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|02|Male|CB|Purchased|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2052||10.5||618||12||1434||9.9||14||1.1||18||1.3||19||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|02|Male|CC|Inherited|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|197||1||111||2.2||87||.6||43||.3||73||.8||70||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|02|Male|CD|Transfer of ownership or gift|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|817||4.2||253||4.9||564||3.9||27||.7||37||1||33||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|02|Male|CE|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|19584||100||5140||100||14444||100||5||0||6||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|02|Male|CF|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|757||0|X|76||0|X|681||0|X|19||0|X|43||0|X|22||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1087||0|X|246||0|X|841||0|X|20||0|X|32||0|X|23||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|CA|Founded|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|826||80.6||186||78.3||640||81.3||20||4.8||32||4.1||24||7.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|CB|Purchased|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|131||12.7||11||4.7||120||15.2||85||5.6||43||.7||94||8.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|CC|Inherited|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|20||1.9||19||7.9||1||.1||83||.7||87||2.4||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|CD|Transfer of ownership or gift|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|50||4.9||22||9.2||28||3.6||49||1.5||61||3.5||88||1.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|CE|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1026||100||238||100||788||100||19||0||30||0||23||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|CF|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|61||0|X|8||0|X|53||0|X|84||0|X|105||0|X|98||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|01|Female|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|372||0|X|110||0|X|262||0|X|27||0|X|48||0|X|30||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|01|Female|CA|Founded|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|275||77.9||81||73.8||194||79.7||34||6.6||58||9.6||35||8.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|01|Female|CB|Purchased|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|31||8.7||4||4||26||10.8||88||7.2||47||1.1||105||7.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|01|Female|CC|Inherited|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|9||2.5||8||7.3||1||.4||92||.7||103||2.1||0||0|
