GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|USBORN|USBORN_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|02|Male|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|19437||100||5073||100||14363||100||6||0||6||0||7||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|60|Asian|02|Male|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|905||0|X|143||0|X|761||0|X|22||0|X|27||0|X|26||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1087||0|X|246||0|X|841||0|X|20||0|X|32||0|X|23||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|759||78.9||201||92||558||75||18||4||33||6.6||21||4.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|203||21.1||17||8||186||25||49||4.3||53||6.2||49||4.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|962||100||219||100||744||100||19||0||29||0||24||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|125||0|X|28||0|X|97||0|X|83||0|X|108||0|X|108||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|01|Female|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|372||0|X|110||0|X|262||0|X|27||0|X|48||0|X|30||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|01|Female|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|245||74.2||86||94.5||159||66.6||21||5.8||46||6.6||28||7.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|01|Female|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|85||25.8||5||5.5||80||33.4||51||6.5||126||6.9||56||8.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|01|Female|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|330||100||91||100||240||100||25||0||42||0||32||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|01|Female|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|42||0|X|20||0|X|22||0|X|82||0|X|110||0|X|134||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|02|Male|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|715||0|X|136||0|X|579||0|X|28||0|X|37||0|X|35||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|02|Male|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|514||81.3||115||90.3||399||79.1||25||5.6||45||7||30||6.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|02|Male|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|118||18.7||12||9.7||105||20.9||84||5.8||40||6.2||92||6.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|02|Male|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|632||100||128||100||504||100||27||0||39||0||33||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|70|Native Hawaiian and Other Pacific Islander|02|Male|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|83||0|X|8||0|X|75||0|X|124||0|X|105||0|X|138||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|00|All owners of respondent firms|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1576||0|X|229||0|X|1347||0|X|12||0|X|19||0|X|13||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|00|All owners of respondent firms|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|586||39||64||28.8||522||40.8||19||6.1||32||4.3||22||7.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|00|All owners of respondent firms|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|917||61||159||71.2||758||59.2||21||5.9||21||4||23||7.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|00|All owners of respondent firms|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1504||100||224||100||1280||100||14||0||21||0||15||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|00|All owners of respondent firms|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|73||0|X|5||0|X|67||0|X|47||0|X|100||0|X|52||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|01|Female|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|634||0|X|79||0|X|555||0|X|21||0|X|23||0|X|25||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|01|Female|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|213||36.6||13||17.2||200||39.4||23||8||64||8.3||26||9.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|01|Female|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|370||63.4||62||82.8||308||60.6||36||7.8||32||7.3||42||9.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|01|Female|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|584||100||75||100||508||100||23||0||26||0||27||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|01|Female|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|51||0|X|4||0|X|46||0|X|70||0|X|123||0|X|78||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|02|Male|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|942||0|X|150||0|X|792||0|X|20||0|X|25||0|X|22||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|02|Male|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|373||40.5||51||34.6||322||41.7||25||6.3||40||6.2||30||7.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|02|Male|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|547||59.5||97||65.4||450||58.3||26||6.2||27||5.9||28||7.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|02|Male|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|920||100||149||100||772||100||20||0||25||0||22||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|80|Some other race|02|Male|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|22||0|X|1||0|X|21||0|X|59||0|X|0||0|X|62||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|00|All owners of respondent firms|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|91761||0|X|22548||0|X|69213||0|X|2||0|X|3||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|00|All owners of respondent firms|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|45699||52.1||11307||52||34391||52.1||2||.9||4||1||2||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|00|All owners of respondent firms|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|42039||47.9||10446||48||31593||47.9||4||.9||5||1||4||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|00|All owners of respondent firms|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|87737||100||21753||100||65984||100||2||0||3||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|00|All owners of respondent firms|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4024||0|X|795||0|X|3229||0|X|10||0|X|21||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|01|Female|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|35722||0|X|7930||0|X|27793||0|X|3||0|X|5||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|01|Female|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|16991||49.8||3716||48.9||13275||50.1||5||1.2||6||1.4||6||1.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|01|Female|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|17129||50.2||3884||51.1||13244||49.9||4||1.2||7||1.4||4||1.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|01|Female|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|34120||100||7600||100||26519||100||3||0||5||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|01|Female|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1603||0|X|329||0|X|1274||0|X|11||0|X|30||0|X|12||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|02|Male|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|56039||0|X|14618||0|X|41421||0|X|2||0|X|4||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|02|Male|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|28708||53.5||7591||53.6||21117||53.5||3||1||5||1.2||4||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|02|Male|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|24910||46.5||6562||46.4||18349||46.5||4||1||5||1.2||5||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|02|Male|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|53618||100||14152||100||39465||100||2||0||3||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|90|Minority|02|Male|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2421||0|X|466||0|X|1955||0|X|15||0|X|19||0|X|15||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|00|All owners of respondent firms|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|769746||0|X|237869||0|X|531877||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|00|All owners of respondent firms|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|718538||95.9||224178||96.2||494360||95.7||1||.1||1||.2||1||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|00|All owners of respondent firms|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|31044||4.1||8897||3.8||22147||4.3||3||.1||7||.2||4||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|00|All owners of respondent firms|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|749582||100||233075||100||516507||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|00|All owners of respondent firms|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|20163||0|X|4794||0|X|15370||0|X|6||0|X|8||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|01|Female|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|224677||0|X|60955||0|X|163721||0|X|2||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|01|Female|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|208560||95.7||57075||95.9||151484||95.6||2||.2||2||.4||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|01|Female|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|9395||4.3||2452||4.1||6944||4.4||7||.2||14||.4||8||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|01|Female|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|217955||100||59527||100||158428||100||2||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|01|Female|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|6722||0|X|1429||0|X|5293||0|X|6||0|X|12||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|02|Male|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|545069||0|X|176914||0|X|368156||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|02|Male|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|509979||95.9||167103||96.3||342875||95.8||1||.1||1||.1||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|02|Male|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|21649||4.1||6445||3.7||15204||4.2||3||.1||5||.1||4||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|02|Male|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|531627||100||173549||100||358079||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|92|Nonminority|02|Male|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|13442||0|X|3365||0|X|10077||0|X|8||0|X|9||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|V2|Veteran|00|All owners of respondent firms|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|133572||0|X|37818||0|X|95754||0|X|2||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|V2|Veteran|00|All owners of respondent firms|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|126265||97.2||36057||97.5||90208||97.2||2||.2||1||.2||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|V2|Veteran|00|All owners of respondent firms|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3580||2.8||941||2.5||2639||2.8||11||.2||13||.2||13||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|V2|Veteran|00|All owners of respondent firms|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|129845||100||36998||100||92847||100||2||0||1||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|V2|Veteran|00|All owners of respondent firms|EK|Item not reported|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3728||0|X|820||0|X|2908||0|X|12||0|X|18||0|X|13||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|V2|Veteran|01|Female|A2|All owners of respondent firms|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3408||0|X|748||0|X|2660||0|X|13||0|X|19||0|X|14||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|V2|Veteran|01|Female|EH|Owner was born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2704||92.5||551||98.9||2153||91||13||1.8||24||.4||13||2.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|V2|Veteran|01|Female|EI|Owner was not born in the U.S.|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|218||7.5||6||1.1||212||9||43||1.7||51||.3||43||2.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|52|Finance and insurance|52|Finance and insurance|V2|Veteran|01|Female|EJ|Total reporting|604|Funds, Trusts, and Other Financial Vehicles (NAICS 525) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2922||100||557||100||2365||100||14||0||24||0||15||0|
