GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PRIORBUS|PRIORBUS_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|92|Nonminority|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|978096||0|X|216019||0|X|762077||0|X|0||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|92|Nonminority|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|257753||26.7||63353||29.7||194400||25.9||2||.3||2||.3||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|92|Nonminority|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|706542||73.3||150057||70.3||556485||74.1||1||.3||0||.3||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|92|Nonminority|01|Female|DK|Total reporting|||2007|Reference year 2007|964295||100||213410||100||750884||100||0||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|92|Nonminority|01|Female|DL|Item not reported|||2007|Reference year 2007|13801||0|X|2609||0|X|11193||0|X|3||0|X|6||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|92|Nonminority|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|1761961||0|X|571316||0|X|1190645||0|X|0||0|X|0||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|92|Nonminority|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|670486||38.6||233960||41.6||436525||37.2||1||.2||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|92|Nonminority|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|1066613||61.4||328867||58.4||737746||62.8||0||.2||0||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|92|Nonminority|02|Male|DK|Total reporting|||2007|Reference year 2007|1737099||100||562827||100||1174271||100||0||0||0||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|92|Nonminority|02|Male|DL|Item not reported|||2007|Reference year 2007|24863||0|X|8489||0|X|16374||0|X|3||0|X|6||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|412509||0|X|110022||0|X|302487||0|X|1||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|164566||40.6||47843||44.2||116722||39.2||2||.5||3||.5||3||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|241185||59.4||60504||55.8||180681||60.8||1||.5||2||.5||2||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|405750||100||108347||100||297403||100||1||0||2||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|6758||0|X|1674||0|X|5084||0|X|8||0|X|14||0|X|9||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|12662||0|X|2682||0|X|9981||0|X|6||0|X|10||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|3125||26.1||689||26.9||2436||25.9||10||1.4||16||1.9||12||2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|8851||73.9||1870||73.1||6981||74.1||7||1.4||9||1.9||8||2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|01|Female|DK|Total reporting|||2007|Reference year 2007|11977||100||2559||100||9418||100||6||0||10||0||7||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|01|Female|DL|Item not reported|||2007|Reference year 2007|686||0|X|123||0|X|563||0|X|27||0|X|31||0|X|29||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|399847||0|X|107340||0|X|292507||0|X|1||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|161441||41||47154||44.6||114286||39.7||2||.5||3||.5||3||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|232333||59||58634||55.4||173699||60.3||1||.5||2||.5||2||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|54|Professional, scientific, and technical services|54|Professional, scientific, and technical services|V2|Veteran|02|Male|DK|Total reporting|||2007|Reference year 2007|393774||100||105789||100||287985||100||1||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|50|American Indian and Alaska Native|01|Female|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|663||36.1||145||35.1||518||36.4||31||5.1||43||6.9||31||5.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|50|American Indian and Alaska Native|01|Female|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1173||63.9||267||64.9||906||63.6||14||5||22||6.8||19||5.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|50|American Indian and Alaska Native|01|Female|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1837||100||412||100||1424||100||14||0||19||0||18||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|50|American Indian and Alaska Native|01|Female|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|62||0|X|3||0|X|59||0|X|88||0|X|76||0|X|94||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|50|American Indian and Alaska Native|02|Male|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4756||0|X|600||0|X|4157||0|X|14||0|X|17||0|X|16||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|50|American Indian and Alaska Native|02|Male|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1759||38.2||245||41.8||1514||37.7||16||2.1||19||3.8||19||2.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|50|American Indian and Alaska Native|02|Male|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2844||61.8||341||58.2||2503||62.3||16||2.1||23||3.8||18||2.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|50|American Indian and Alaska Native|02|Male|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4603||100||586||100||4018||100||15||0||17||0||17||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|50|American Indian and Alaska Native|02|Male|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|153||0|X|14||0|X|139||0|X|54||0|X|83||0|X|61||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|00|All owners of respondent firms|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|35649||0|X|5724||0|X|29925||0|X|2||0|X|7||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|11984||35.2||2106||37.8||9878||34.7||5||1.2||9||1.8||6||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|22048||64.8||3471||62.2||18576||65.3||3||1.2||9||1.8||3||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|00|All owners of respondent firms|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|34032||100||5577||100||28455||100||2||0||7||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|00|All owners of respondent firms|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1618||0|X|147||0|X|1470||0|X|15||0|X|35||0|X|15||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|01|Female|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|7096||0|X|1806||0|X|5291||0|X|7||0|X|13||0|X|9||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|01|Female|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1586||23.4||472||26.7||1114||22.3||10||1.8||13||2.3||14||2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|01|Female|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|5181||76.6||1294||73.3||3887||77.7||10||1.8||17||2.3||12||2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|01|Female|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|6767||100||1766||100||5001||100||8||0||13||0||10||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|01|Female|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|329||0|X|40||0|X|289||0|X|27||0|X|44||0|X|33||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|02|Male|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|28553||0|X|3919||0|X|24634||0|X|2||0|X|7||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|02|Male|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|10398||38.1||1634||42.9||8764||37.4||5||1.3||9||1.9||5||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|02|Male|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|16867||61.9||2178||57.1||14689||62.6||4||1.3||8||1.9||4||1.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|02|Male|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|27265||100||3811||100||23453||100||2||0||6||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|60|Asian|02|Male|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1288||0|X|108||0|X|1181||0|X|15||0|X|38||0|X|15||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1668||0|X|188||0|X|1479||0|X|16||0|X|22||0|X|16||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|469||31.1||80||42.9||389||29.4||25||4.2||46||5.9||30||5.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1041||68.9||106||57.1||935||70.6||23||4.2||21||5.5||26||5.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1511||100||186||100||1324||100||19||0||22||0||19||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|157||0|X|2||0|X|155||0|X|49||0|X|0||0|X|50||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|01|Female|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|459||0|X|52||0|X|407||0|X|18||0|X|26||0|X|22||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|01|Female|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|130||29.8||20||39.7||110||28.5||45||5.7||39||5.3||54||6.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|01|Female|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|307||70.2||30||60.3||277||71.5||20||5.8||39||5.5||22||6.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|01|Female|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|437||100||51||100||387||100||18||0||27||0||22||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|01|Female|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|21||0|X|1||0|X|20||0|X|125||0|X|0||0|X|131||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|02|Male|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1209||0|X|137||0|X|1072||0|X|22||0|X|28||0|X|21||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|02|Male|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|339||31.6||60||44.1||279||29.8||37||6.4||60||6.8||42||7.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|02|Male|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|734||68.4||76||55.9||658||70.2||30||6.3||20||6.2||33||7.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|02|Male|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1073||100||136||100||938||100||26||0||29||0||26||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|70|Native Hawaiian and Other Pacific Islander|02|Male|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|136||0|X|1||0|X|135||0|X|50||0|X|0||0|X|50||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|00|All owners of respondent firms|A2|All owners of respondent firms|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4261||0|X|479||0|X|3782||0|X|13||0|X|21||0|X|14||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1342||32.2||172||36.2||1169||31.7||16||1.9||35||6.8||17||2.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|2828||67.8||304||63.8||2524||68.3||14||1.9||22||6.7||16||2.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|00|All owners of respondent firms|DK|Total reporting|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4170||100||477||100||3693||100||14||0||21||0||15||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|48|Transportation and warehousing|48-49|Transportation and warehousing|80|Some other race|00|All owners of respondent firms|DL|Item not reported|603|Scheduled Passenger Air Transportation (NAICS 481111), Rail Transportation (NAICS 482), and the Postal Service (NAICS 491) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|91||0|X|2||0|X|89||0|X|65||0|X|0||0|X|67||0|X
