GEOTYPE|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEO_TTL|FOOTID_GEO|NAICS2012|NAICS2012_TTL|FOOTID_NAICS|CBOGROUP|CBOGROUP_TTL|CBOSEX|CBOSEX_TTL|PRMINC|PRMINC_TTL|YEAR|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|29|Non-Hispanic|00|All owners of respondent firms|DG|Total reporting|2012|844900||100.0||223053||100.0||621847||100.0||.7||0||.7||0||1.0||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|29|Non-Hispanic|00|All owners of respondent firms|DH|Item not reported|2012|4564||0|X|247||0|X|4316||0|X|13.3||0|X|27.5||0|X|14.7||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|29|Non-Hispanic|01|Female|DE|Business was the owner's primary source of personal income|2012|98720||41.9||35269||66.0||63451||34.8||1.3||.5||1.5||.8||2.3||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|29|Non-Hispanic|01|Female|DF|Business was not the owner's primary source of personal income|2012|136976||58.1||18140||34.0||118836||65.2||2.0||.5||3.6||.8||2.6||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|29|Non-Hispanic|01|Female|DG|Total reporting|2012|235696||100.0||53409||100.0||182287||100.0||1.3||0||1.6||0||1.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|29|Non-Hispanic|01|Female|DH|Item not reported|2012|2345||0|X|51||0|X|2294||0|X|13.5||0|X|63.5||0|X|13.8||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|29|Non-Hispanic|02|Male|DE|Business was the owner's primary source of personal income|2012|332312||54.5||128037||75.5||204275||46.5||1.2||.6||1.1||.4||1.9||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|29|Non-Hispanic|02|Male|DF|Business was not the owner's primary source of personal income|2012|276892||45.5||41607||24.5||235285||53.5||1.4||.6||2.4||.4||1.6||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|29|Non-Hispanic|02|Male|DG|Total reporting|2012|609204||100.0||169644||100.0||439560||100.0||.6||0||1.1||0||.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|29|Non-Hispanic|02|Male|DH|Item not reported|2012|2219||0|X|197||0|X|2022||0|X|22.0||0|X|30.4||0|X|24.6||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|30|White|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|414457||51.1||160089||73.2||254368||42.9||1.0||.4||.8||.3||1.5||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|30|White|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|397408||49.0||58682||26.8||338726||57.1||1.2||.4||1.5||.3||1.4||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|30|White|00|All owners of respondent firms|DG|Total reporting|2012|811865||100.0||218770||100.0||593094||100.0||.7||0||.7||0||1.1||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|30|White|00|All owners of respondent firms|DH|Item not reported|2012|3586||0|X|247||0|X|3339||0|X|10.6||0|X|27.5||0|X|11.9||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|30|White|01|Female|DE|Business was the owner's primary source of personal income|2012|93404||41.8||34435||66.1||58969||34.4||1.5||.5||2.0||.8||2.4||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|30|White|01|Female|DF|Business was not the owner's primary source of personal income|2012|130122||58.2||17672||33.9||112449||65.6||2.0||.5||3.2||.8||2.6||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|30|White|01|Female|DG|Total reporting|2012|223525||100.0||52107||100.0||171419||100.0||1.4||0||1.6||0||1.8||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|30|White|01|Female|DH|Item not reported|2012|1838||0|X|51||0|X|1787||0|X|18.2||0|X|63.5||0|X|17.9||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|30|White|02|Male|DE|Business was the owner's primary source of personal income|2012|321053||54.6||125654||75.4||195399||46.3||1.4||.6||1.2||.4||2.0||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|30|White|02|Male|DF|Business was not the owner's primary source of personal income|2012|267286||45.4||41010||24.6||226277||53.7||1.4||.6||2.2||.4||1.6||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|30|White|02|Male|DG|Total reporting|2012|588339||100.0||166664||100.0||421676||100.0||.7||0||1.2||0||.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|30|White|02|Male|DH|Item not reported|2012|1748||0|X|197||0|X|1552||0|X|18.6||0|X|30.4||0|X|21.9||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|40|Black or African American|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|12212||52.0||2837||76.9||9375||47.4||6.1||2.4||6.9||3.7||7.5||2.7|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|40|Black or African American|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|11267||48.0||852||23.1||10415||52.6||5.2||2.4||19.6||3.8||6.3||2.7|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|40|Black or African American|00|All owners of respondent firms|DG|Total reporting|2012|23479||100.0||3689||100.0||19790||100.0||3.1||0||6.4||0||4.3||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|40|Black or African American|00|All owners of respondent firms|DH|Item not reported|2012|543||0|X|0||0|X|543||0|X|34.1||0|X|0||0|X|34.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|40|Black or African American|01|Female|DE|Business was the owner's primary source of personal income|2012|3898||44.6||854||75.8||3044||40.0||10.2||4.1||14.7||7.6||12.5||4.5|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|40|Black or African American|01|Female|DF|Business was not the owner's primary source of personal income|2012|4846||55.4||273||24.2||4574||60.0||8.7||4.1||36.3||7.7||8.5||4.5|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|40|Black or African American|01|Female|DG|Total reporting|2012|8744||100.0||1127||100.0||7618||100.0||4.5||0||12.9||0||4.8||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|40|Black or African American|01|Female|DH|Item not reported|2012|339||0|X|0||0|X|339||0|X|46.0||0|X|0||0|X|46.0||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|40|Black or African American|02|Male|DE|Business was the owner's primary source of personal income|2012|8314||56.4||1983||77.4||6331||52.0||6.6||2.2||5.9||3.6||8.4||2.5|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|40|Black or African American|02|Male|DF|Business was not the owner's primary source of personal income|2012|6421||43.6||579||22.6||5841||48.0||7.5||2.2||20.3||3.6||8.5||2.5|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|40|Black or African American|02|Male|DG|Total reporting|2012|14735||100.0||2563||100.0||12172||100.0||5.4||0||6.6||0||6.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|40|Black or African American|02|Male|DH|Item not reported|2012|204||0|X|0||0|X|204||0|X|42.1||0|X|0||0|X|42.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|50|American Indian and Alaska Native|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|3228||59.1||942||70.3||2287||55.5||9.5||4.0||12.7||6.0||13.7||5.0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|50|American Indian and Alaska Native|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|2231||40.9||397||29.7||1834||44.5||13.1||4.0||25.1||6.1||15.3||5.0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|50|American Indian and Alaska Native|00|All owners of respondent firms|DG|Total reporting|2012|5460||100.0||1339||100.0||4121||100.0||7.7||0||10.5||0||10.3||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|50|American Indian and Alaska Native|00|All owners of respondent firms|DH|Item not reported|2012|15||0|X|0||0|X|15||0|X|75.3||0|X|0||0|X|75.3||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|50|American Indian and Alaska Native|01|Female|DE|Business was the owner's primary source of personal income|2012|822||51.3||246||54.5||576||50.1||20.0||7.2||26.7||9.4||28.0||9.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|50|American Indian and Alaska Native|01|Female|DF|Business was not the owner's primary source of personal income|2012|779||48.7||205||45.5||574||49.9||18.8||7.2||30.9||9.5||22.3||9.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|50|American Indian and Alaska Native|01|Female|DG|Total reporting|2012|1601||100.0||451||100.0||1150||100.0||12.8||0||21.6||0||16.3||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|50|American Indian and Alaska Native|01|Female|DH|Item not reported|2012|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|50|American Indian and Alaska Native|02|Male|DE|Business was the owner's primary source of personal income|2012|2407||62.4||696||78.4||1711||57.6||9.7||5.3||14.5||7.5||12.1||5.4|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|50|American Indian and Alaska Native|02|Male|DF|Business was not the owner's primary source of personal income|2012|1453||37.6||192||21.6||1261||42.4||19.7||5.3||39.4||7.6||19.1||5.4|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|50|American Indian and Alaska Native|02|Male|DG|Total reporting|2012|3859||100.0||888||100.0||2972||100.0||9.3||0||12.3||0||10.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|50|American Indian and Alaska Native|02|Male|DH|Item not reported|2012|15||0|X|0||0|X|15||0|X|75.3||0|X|0||0|X|75.3||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|60|Asian|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|22178||54.8||6309||74.7||15869||49.6||3.9||1.3||5.5||2.0||3.9||1.4|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|60|Asian|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|18275||45.2||2137||25.3||16138||50.4||4.7||1.3||9.8||2.0||5.5||1.4|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|60|Asian|00|All owners of respondent firms|DG|Total reporting|2012|40453||100.0||8446||100.0||32007||100.0||3.3||0||4.9||0||3.8||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|60|Asian|00|All owners of respondent firms|DH|Item not reported|2012|673||0|X|17||0|X|656||0|X|42.8||0|X|97.1||0|X|44.5||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|60|Asian|01|Female|DE|Business was the owner's primary source of personal income|2012|8422||51.8||1953||69.9||6468||48.1||6.1||2.6||8.8||2.4||6.5||3.2|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|60|Asian|01|Female|DF|Business was not the owner's primary source of personal income|2012|7832||48.2||842||30.1||6990||51.9||8.7||2.6||13.0||2.4||10.2||3.2|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|60|Asian|01|Female|DG|Total reporting|2012|16253||100.0||2795||100.0||13458||100.0||5.3||0||8.8||0||5.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|60|Asian|01|Female|DH|Item not reported|2012|375||0|X|0||0|X|375||0|X|49.1||0|X|0||0|X|49.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|60|Asian|02|Male|DE|Business was the owner's primary source of personal income|2012|13757||56.8||4356||77.1||9401||50.7||3.9||1.3||6.2||2.5||4.7||1.6|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|60|Asian|02|Male|DF|Business was not the owner's primary source of personal income|2012|10443||43.2||1295||22.9||9148||49.3||6.5||1.3||10.6||2.5||7.7||1.6|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|60|Asian|02|Male|DG|Total reporting|2012|24200||100.0||5651||100.0||18549||100.0||4.5||0||4.1||0||5.5||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|60|Asian|02|Male|DH|Item not reported|2012|299||0|X|17||0|X|282||0|X|50.2||0|X|97.1||0|X|54.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|490||52.9||115||77.0||374||48.3||17.7||9.7||21.8||14.5||22.7||10.6|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|435||47.1||34||23.0||401||51.7||33.2||9.9||74.1||14.8||36.2||10.7|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DG|Total reporting|2012|925||100.0||150||100.0||775||100.0||18.1||0||28.4||0||23.2||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DH|Item not reported|2012|79||0|X|0||0|X|79||0|X|75.4||0|X|0||0|X|75.4||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|70|Native Hawaiian and Other Pacific Islander|01|Female|DE|Business was the owner's primary source of personal income|2012|147||42.2||37||90.2||111||35.8||17.9||6.1||41.4||6.8||25.9||5.5|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|70|Native Hawaiian and Other Pacific Islander|01|Female|DF|Business was not the owner's primary source of personal income|2012|202||57.8||4||9.8||198||64.2||26.4||6.2||46.7||5.5||27.0||5.6|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|70|Native Hawaiian and Other Pacific Islander|01|Female|DG|Total reporting|2012|350||100.0||41||100.0||309||100.0||19.7||0||37.9||0||23.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|70|Native Hawaiian and Other Pacific Islander|01|Female|DH|Item not reported|2012|79||0|X|0||0|X|79||0|X|75.4||0|X|0||0|X|75.4||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|70|Native Hawaiian and Other Pacific Islander|02|Male|DE|Business was the owner's primary source of personal income|2012|342||59.5||79||72.1||263||56.5||21.7||11.9||29.7||19.2||27.2||14.4|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|70|Native Hawaiian and Other Pacific Islander|02|Male|DF|Business was not the owner's primary source of personal income|2012|233||40.5||30||27.9||202||43.5||40.1||12.2||79.8||20.0||45.9||14.6|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|70|Native Hawaiian and Other Pacific Islander|02|Male|DG|Total reporting|2012|575||100.0||109||100.0||466||100.0||19.1||0||34.8||0||24.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|70|Native Hawaiian and Other Pacific Islander|02|Male|DH|Item not reported|2012|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|80|Some other race|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|5009||59.1||1651||81.0||3358||52.2||10.3||5.6||9.3||2.6||15.2||7.3|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|80|Some other race|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|3464||40.9||388||19.0||3076||47.8||18.1||5.6||15.9||2.6||21.7||7.3|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|80|Some other race|00|All owners of respondent firms|DG|Total reporting|2012|8473||100.0||2040||100.0||6433||100.0||8.1||0||8.4||0||11.8||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|80|Some other race|00|All owners of respondent firms|DH|Item not reported|2012|165||0|X|6||0|X|159||0|X|47.0||0|X|91.6||0|X|49.5||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|80|Some other race|01|Female|DE|Business was the owner's primary source of personal income|2012|1593||61.4||578||79.7||1015||54.3||15.6||6.9||17.6||6.7||21.1||8.1|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|80|Some other race|01|Female|DF|Business was not the owner's primary source of personal income|2012|1003||38.6||148||20.3||856||45.7||22.9||6.9||33.1||6.7||25.9||8.1|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|80|Some other race|01|Female|DG|Total reporting|2012|2596||100.0||725||100.0||1871||100.0||12.2||0||13.7||0||16.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|80|Some other race|01|Female|DH|Item not reported|2012|81||0|X|0||0|X|81||0|X|75.5||0|X|0||0|X|75.5||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|80|Some other race|02|Male|DE|Business was the owner's primary source of personal income|2012|3416||58.1||1073||81.7||2343||51.3||12.0||7.3||8.3||3.4||17.0||9.1|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|80|Some other race|02|Male|DF|Business was not the owner's primary source of personal income|2012|2461||41.9||241||18.3||2220||48.7||22.3||7.3||23.0||3.4||25.6||9.1|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|80|Some other race|02|Male|DG|Total reporting|2012|5877||100.0||1314||100.0||4563||100.0||8.8||0||8.6||0||12.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|80|Some other race|02|Male|DH|Item not reported|2012|84||0|X|6||0|X|78||0|X|72.1||0|X|91.6||0|X|78.5||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|90|Minority|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|58888||55.7||16981||76.3||41907||50.1||1.9||1.0||3.5||1.0||2.2||1.1|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|90|Minority|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|46924||44.3||5263||23.7||41660||49.9||3.7||1.0||4.6||1.0||4.1||1.1|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|90|Minority|00|All owners of respondent firms|DG|Total reporting|2012|105812||100.0||22245||100.0||83567||100.0||2.0||0||2.9||0||2.3||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|90|Minority|00|All owners of respondent firms|DH|Item not reported|2012|1652||0|X|23||0|X|1629||0|X|25.1||0|X|73.0||0|X|25.8||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|90|Minority|01|Female|DE|Business was the owner's primary source of personal income|2012|21098||52.1||5561||73.8||15537||47.2||3.3||1.4||7.3||2.0||4.9||1.7|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|90|Minority|01|Female|DF|Business was not the owner's primary source of personal income|2012|19372||47.9||1971||26.2||17401||52.8||3.5||1.4||7.7||1.9||4.2||1.7|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|90|Minority|01|Female|DG|Total reporting|2012|40470||100.0||7532||100.0||32938||100.0||2.0||0||5.8||0||3.0||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|90|Minority|01|Female|DH|Item not reported|2012|1021||0|X|0||0|X|1021||0|X|29.4||0|X|0||0|X|29.4||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|90|Minority|02|Male|DE|Business was the owner's primary source of personal income|2012|37790||57.8||11420||77.6||26370||52.1||1.7||1.2||3.4||1.6||2.0||1.3|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|90|Minority|02|Male|DF|Business was not the owner's primary source of personal income|2012|27552||42.2||3292||22.4||24260||47.9||5.3||1.2||7.3||1.6||5.6||1.3|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|90|Minority|02|Male|DG|Total reporting|2012|65342||100.0||14712||100.0||50630||100.0||2.7||0||2.5||0||3.1||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|90|Minority|02|Male|DH|Item not reported|2012|631||0|X|23||0|X|607||0|X|31.1||0|X|73.0||0|X|33.3||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|92|Nonminority|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|393594||50.7||153380||73.1||240214||42.5||1.1||.4||.8||.3||1.7||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|92|Nonminority|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|382027||49.3||56577||26.9||325449||57.5||1.2||.4||1.5||.3||1.4||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|92|Nonminority|00|All owners of respondent firms|DG|Total reporting|2012|775621||100.0||209957||100.0||565664||100.0||.8||0||.7||0||1.1||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|92|Nonminority|00|All owners of respondent firms|DH|Item not reported|2012|3368||0|X|224||0|X|3144||0|X|10.5||0|X|28.3||0|X|11.8||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|92|Nonminority|01|Female|DE|Business was the owner's primary source of personal income|2012|85885||41.0||32234||65.7||53651||33.4||1.6||.6||2.0||.9||2.9||.9|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|92|Nonminority|01|Female|DF|Business was not the owner's primary source of personal income|2012|123750||59.0||16850||34.3||106900||66.6||2.1||.6||3.5||.9||2.7||.9|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|92|Nonminority|01|Female|DG|Total reporting|2012|209635||100.0||49084||100.0||160552||100.0||1.5||0||1.6||0||2.0||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|92|Nonminority|01|Female|DH|Item not reported|2012|1673||0|X|51||0|X|1622||0|X|16.0||0|X|63.5||0|X|15.7||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|92|Nonminority|02|Male|DE|Business was the owner's primary source of personal income|2012|307709||54.4||121146||75.3||186563||46.1||1.4||.6||1.1||.4||2.1||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|92|Nonminority|02|Male|DF|Business was not the owner's primary source of personal income|2012|258277||45.6||39728||24.7||218549||53.9||1.3||.6||2.3||.4||1.5||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|92|Nonminority|02|Male|DG|Total reporting|2012|565986||100.0||160874||100.0||405112||100.0||.7||0||1.2||0||.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|92|Nonminority|02|Male|DH|Item not reported|2012|1696||0|X|174||0|X|1522||0|X|19.5||0|X|36.5||0|X|22.3||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V2|Veteran|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|58844||48.8||21128||71.9||37716||41.4||2.0||.6||3.2||1.4||2.3||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V2|Veteran|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|61762||51.2||8272||28.1||53491||58.6||1.7||.6||6.2||1.4||1.9||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V2|Veteran|00|All owners of respondent firms|DG|Total reporting|2012|120606||100.0||29400||100.0||91207||100.0||1.3||0||2.8||0||1.3||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V2|Veteran|00|All owners of respondent firms|DH|Item not reported|2012|861||0|X|92||0|X|769||0|X|26.7||0|X|55.1||0|X|28.8||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V2|Veteran|01|Female|DE|Business was the owner's primary source of personal income|2012|1191||41.9||260||76.6||931||37.2||20.4||4.5||32.6||11.6||27.1||6.4|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V2|Veteran|01|Female|DF|Business was not the owner's primary source of personal income|2012|1649||58.1||80||23.4||1570||62.8||15.0||4.5||40.6||11.8||16.1||6.4|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V2|Veteran|01|Female|DG|Total reporting|2012|2840||100.0||339||100.0||2501||100.0||14.9||0||23.2||0||16.1||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V2|Veteran|01|Female|DH|Item not reported|2012|232||0|X|2||0|X|230||0|X|40.3||0|X|70.7||0|X|40.5||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V2|Veteran|02|Male|DE|Business was the owner's primary source of personal income|2012|57653||49.0||20868||71.8||36785||41.5||2.1||.7||3.3||1.4||2.5||.9|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V2|Veteran|02|Male|DF|Business was not the owner's primary source of personal income|2012|60113||51.0||8192||28.2||51921||58.5||2.0||.7||6.2||1.4||2.1||.9|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V2|Veteran|02|Male|DG|Total reporting|2012|117766||100.0||29060||100.0||88706||100.0||1.5||0||2.9||0||1.4||0|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V2|Veteran|02|Male|DH|Item not reported|2012|629||0|X|90||0|X|539||0|X|36.5||0|X|56.6||0|X|41.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V4|Nonveteran|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|393639||51.7||149234||73.6||244405||43.8||1.2||.5||.8||.3||1.7||.6|
01|00|000|00000|000|00000|00000|0100000US|United States||52|Finance and insurance|608|V4|Nonveteran|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|367188||48.3||53569||26.4||313619||56.2||1.4||.5||1.5||.3||1.7||.6|
