GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|OWNER_SEX_GROUP|OWNER_SEX_GROUP_MEANING|OWNERINT|OWNERINT_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT|OWNALL_PCT_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD|OWNNOPD_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|61|Educational services|61|Educational services|1000|All owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|4||.2||0|X|0|X|18.2||1.3||0|X|0|X|2||.1|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|61|Educational services|61|Educational services|1100|Female owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|185994||1||0|X|0|X|20341||2||0|X|0|X|165653||1||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|61|Educational services|61|Educational services|1100|Female owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|79.9||.4||0|X|0|X|50.3||1||0|X|0|X|83.5||.4|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|61|Educational services|61|Educational services|1100|Female owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|17.1||.5||0|X|0|X|34.6||.9||0|X|0|X|15||.5|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|61|Educational services|61|Educational services|1100|Female owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|3||.2||0|X|0|X|15.1||1.4||0|X|0|X|1.5||.1|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|61|Educational services|61|Educational services|1200|Male owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|160530||1||0|X|0|X|21284||2||0|X|0|X|139246||1||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|61|Educational services|61|Educational services|1200|Male owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|74.5||.6||0|X|0|X|45.2||.9||0|X|0|X|79||.7|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|61|Educational services|61|Educational services|1200|Male owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|20.5||.6||0|X|0|X|33.6||1.2||0|X|0|X|18.5||.6|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|61|Educational services|61|Educational services|1200|Male owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|5||.3||0|X|0|X|21.2||1.3||0|X|0|X|2.6||.2|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|62|Health care and social assistance|62|Health care & social assistance|1000|All owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|1587626||0||0|X|0|X|490310||0||0|X|0|X|1097316||1||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|62|Health care and social assistance|62|Health care & social assistance|1000|All owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|75.9||.3||0|X|0|X|62.9||.3||0|X|0|X|81.7||.4|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|62|Health care and social assistance|62|Health care & social assistance|1000|All owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|17.8||.3||0|X|0|X|20.4||.3||0|X|0|X|16.6||.4|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|62|Health care and social assistance|62|Health care & social assistance|1000|All owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|6.3||.1||0|X|0|X|16.7||.2||0|X|0|X|1.7||0|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|62|Health care and social assistance|62|Health care & social assistance|1100|Female owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|831246||1||0|X|0|X|135736||1||0|X|0|X|695509||1||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|62|Health care and social assistance|62|Health care & social assistance|1100|Female owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|81.5||.3||0|X|0|X|58.1||.6||0|X|0|X|86.1||.4|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|62|Health care and social assistance|62|Health care & social assistance|1100|Female owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|15.2||.3||0|X|0|X|27.9||.4||0|X|0|X|12.8||.3|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|62|Health care and social assistance|62|Health care & social assistance|1100|Female owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|3.2||.1||0|X|0|X|14||.4||0|X|0|X|1.1||.1|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|62|Health care and social assistance|62|Health care & social assistance|1200|Male owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|756237||1||0|X|0|X|354573||0||0|X|0|X|401665||1||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|62|Health care and social assistance|62|Health care & social assistance|1200|Male owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|69.7||.3||0|X|0|X|64.7||.3||0|X|0|X|74.1||.5|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|62|Health care and social assistance|62|Health care & social assistance|1200|Male owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|20.6||.3||0|X|0|X|17.6||.3||0|X|0|X|23.2||.5|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|62|Health care and social assistance|62|Health care & social assistance|1200|Male owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|9.7||.1||0|X|0|X|17.7||.3||0|X|0|X|2.7||.1|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|71|Arts, entertainment, and recreation|71|Arts, entertainment, & recreation|1000|All owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|839026||0||0|X|0|X|86215||1||0|X|0|X|752811||0||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|71|Arts, entertainment, and recreation|71|Arts, entertainment, & recreation|1000|All owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|72.9||.3||0|X|0|X|44||.5||0|X|0|X|76.2||.3|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|71|Arts, entertainment, and recreation|71|Arts, entertainment, & recreation|1000|All owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|22.6||.3||0|X|0|X|30.4||.7||0|X|0|X|21.7||.3|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|71|Arts, entertainment, and recreation|71|Arts, entertainment, & recreation|1000|All owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|4.5||.1||0|X|0|X|25.6||.6||0|X|0|X|2.1||.1|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|71|Arts, entertainment, and recreation|71|Arts, entertainment, & recreation|1100|Female owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|311480||0||0|X|0|X|26449||2||0|X|0|X|285031||0||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|71|Arts, entertainment, and recreation|71|Arts, entertainment, & recreation|1100|Female owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|68.9||.6||0|X|0|X|38.6||.7||0|X|0|X|71.7||.6|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|71|Arts, entertainment, and recreation|71|Arts, entertainment, & recreation|1100|Female owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|26.7||.5||0|X|0|X|39.7||1.2||0|X|0|X|25.5||.5|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|71|Arts, entertainment, and recreation|71|Arts, entertainment, & recreation|1100|Female owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|4.3||.2||0|X|0|X|21.7||.9||0|X|0|X|2.7||.3|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|71|Arts, entertainment, and recreation|71|Arts, entertainment, & recreation|1200|Male owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|527546||1||0|X|0|X|59765||1||0|X|0|X|467781||1||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|71|Arts, entertainment, and recreation|71|Arts, entertainment, & recreation|1200|Male owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|75.2||.2||0|X|0|X|46.4||.6||0|X|0|X|78.9||.3|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|71|Arts, entertainment, and recreation|71|Arts, entertainment, & recreation|1200|Male owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|20.2||.2||0|X|0|X|26.3||.5||0|X|0|X|19.4||.3|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|71|Arts, entertainment, and recreation|71|Arts, entertainment, & recreation|1200|Male owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|4.6||.1||0|X|0|X|27.3||.6||0|X|0|X|1.7||.1|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|72|Accommodation and food services|72|Accommodation & food services|1000|All owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|623163||1||0|X|0|X|423975||1||0|X|0|X|199188||1||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|72|Accommodation and food services|72|Accommodation & food services|1000|All owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|43.2||.3||0|X|0|X|38.5||.3||0|X|0|X|53.1||.8|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|72|Accommodation and food services|72|Accommodation & food services|1000|All owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|39.3||.4||0|X|0|X|37.4||.4||0|X|0|X|43.3||.8|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|72|Accommodation and food services|72|Accommodation & food services|1000|All owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|17.6||.2||0|X|0|X|24.1||.3||0|X|0|X|3.6||.2|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|72|Accommodation and food services|72|Accommodation & food services|1100|Female owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|227657||1||0|X|0|X|138819||1||0|X|0|X|88838||1||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|72|Accommodation and food services|72|Accommodation & food services|1100|Female owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|41.6||.5||0|X|0|X|35.3||.4||0|X|0|X|51.4||1.3|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|72|Accommodation and food services|72|Accommodation & food services|1100|Female owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|45.5||.5||0|X|0|X|45.3||.4||0|X|0|X|45.8||1.1|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|72|Accommodation and food services|72|Accommodation & food services|1100|Female owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|13||.3||0|X|0|X|19.5||.4||0|X|0|X|2.8||.3|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|72|Accommodation and food services|72|Accommodation & food services|1200|Male owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|395506||1||0|X|0|X|285157||1||0|X|0|X|110350||2||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|72|Accommodation and food services|72|Accommodation & food services|1200|Male owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|44.1||.4||0|X|0|X|40.1||.3||0|X|0|X|54.5||.6|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|72|Accommodation and food services|72|Accommodation & food services|1200|Male owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|35.7||.3||0|X|0|X|33.5||.4||0|X|0|X|41.3||.7|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|72|Accommodation and food services|72|Accommodation & food services|1200|Male owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|20.2||.3||0|X|0|X|26.4||.3||0|X|0|X|4.2||.2|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|1000|All owners of respondent firms|2000|All interest owners of respondent firms|207|Data do not include religious, grantmaking, civic, professional, and similar organizations (NAICS 813) and private households (NAICS 814).|2002|Reference year 2002|2218118||0||0|X|0|X|385174||0||0|X|0|X|1832943||0||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|1000|All owners of respondent firms|2001|Majority interest owners|207|Data do not include religious, grantmaking, civic, professional, and similar organizations (NAICS 813) and private households (NAICS 814).|2002|Reference year 2002|0|X|0|X|70.6||.2||0|X|0|X|50.9||.4||0|X|0|X|74.7||.2|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|1000|All owners of respondent firms|2002|Equal interest owners|207|Data do not include religious, grantmaking, civic, professional, and similar organizations (NAICS 813) and private households (NAICS 814).|2002|Reference year 2002|0|X|0|X|25||.2||0|X|0|X|33.4||.3||0|X|0|X|23.2||.2|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|1000|All owners of respondent firms|2003|Nonmajority interest owners|207|Data do not include religious, grantmaking, civic, professional, and similar organizations (NAICS 813) and private households (NAICS 814).|2002|Reference year 2002|0|X|0|X|4.5||.1||0|X|0|X|15.7||.2||0|X|0|X|2.1||.1|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|1100|Female owners of respondent firms|2000|All interest owners of respondent firms|207|Data do not include religious, grantmaking, civic, professional, and similar organizations (NAICS 813) and private households (NAICS 814).|2002|Reference year 2002|972006||0||0|X|0|X|126809||1||0|X|0|X|845197||1||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|1100|Female owners of respondent firms|2001|Majority interest owners|207|Data do not include religious, grantmaking, civic, professional, and similar organizations (NAICS 813) and private households (NAICS 814).|2002|Reference year 2002|0|X|0|X|69.7||.2||0|X|0|X|43.2||.4||0|X|0|X|73.7||.3|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|1100|Female owners of respondent firms|2002|Equal interest owners|207|Data do not include religious, grantmaking, civic, professional, and similar organizations (NAICS 813) and private households (NAICS 814).|2002|Reference year 2002|0|X|0|X|26.2||.2||0|X|0|X|40.8||.4||0|X|0|X|24||.2|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|1100|Female owners of respondent firms|2003|Nonmajority interest owners|207|Data do not include religious, grantmaking, civic, professional, and similar organizations (NAICS 813) and private households (NAICS 814).|2002|Reference year 2002|0|X|0|X|4.1||.1||0|X|0|X|16||.4||0|X|0|X|2.3||.1|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|1200|Male owners of respondent firms|2000|All interest owners of respondent firms|207|Data do not include religious, grantmaking, civic, professional, and similar organizations (NAICS 813) and private households (NAICS 814).|2002|Reference year 2002|1246063||0||0|X|0|X|258364||1||0|X|0|X|987699||0||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|1200|Male owners of respondent firms|2001|Majority interest owners|207|Data do not include religious, grantmaking, civic, professional, and similar organizations (NAICS 813) and private households (NAICS 814).|2002|Reference year 2002|0|X|0|X|71.2||.2||0|X|0|X|54.6||.4||0|X|0|X|75.5||.2|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|1200|Male owners of respondent firms|2002|Equal interest owners|207|Data do not include religious, grantmaking, civic, professional, and similar organizations (NAICS 813) and private households (NAICS 814).|2002|Reference year 2002|0|X|0|X|24||.2||0|X|0|X|29.8||.3||0|X|0|X|22.5||.2|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|1200|Male owners of respondent firms|2003|Nonmajority interest owners|207|Data do not include religious, grantmaking, civic, professional, and similar organizations (NAICS 813) and private households (NAICS 814).|2002|Reference year 2002|0|X|0|X|4.8||.1||0|X|0|X|15.5||.2||0|X|0|X|1.9||.1|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|99|Industries not classified|99|Industries not classified|1000|All owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|8550||3||0|X|0|X|8550||3||0|X|0|X|0||0||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|99|Industries not classified|99|Industries not classified|1000|All owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|61.7||2.5||0|X|0|X|61.7||2.5||0|X|0|X|0||0|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|99|Industries not classified|99|Industries not classified|1000|All owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|28.7||2.1||0|X|0|X|28.7||2.1||0|X|0|X|0||0|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|99|Industries not classified|99|Industries not classified|1000|All owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|9.6||.9||0|X|0|X|9.6||.9||0|X|0|X|0||0|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|99|Industries not classified|99|Industries not classified|1100|Female owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|2960||5||0|X|0|X|2960||5||0|X|0|X|0||0||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|99|Industries not classified|99|Industries not classified|1100|Female owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|61.5||3.9||0|X|0|X|61.5||3.9||0|X|0|X|0||0|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|99|Industries not classified|99|Industries not classified|1100|Female owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|30.2||2.8||0|X|0|X|30.2||2.8||0|X|0|X|0||0|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|99|Industries not classified|99|Industries not classified|1100|Female owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|8.3||2.1||0|X|0|X|8.3||2.1||0|X|0|X|0||0|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|99|Industries not classified|99|Industries not classified|1200|Male owners of respondent firms|2000|All interest owners of respondent firms|||2002|Reference year 2002|5590||4||0|X|0|X|5590||4||0|X|0|X|0||0||0|X|0|X
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|99|Industries not classified|99|Industries not classified|1200|Male owners of respondent firms|2001|Majority interest owners|||2002|Reference year 2002|0|X|0|X|61.8||2.9||0|X|0|X|61.8||2.9||0|X|0|X|0||0|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|99|Industries not classified|99|Industries not classified|1200|Male owners of respondent firms|2002|Equal interest owners|||2002|Reference year 2002|0|X|0|X|28||2.2||0|X|0|X|28||2.2||0|X|0|X|0||0|
01|United States|00|01000US|United States|SB|2002 Survey of Business Owners|99|Industries not classified|99|Industries not classified|1200|Male owners of respondent firms|2003|Nonmajority interest owners|||2002|Reference year 2002|0|X|0|X|10.3||1.2||0|X|0|X|10.3||1.2||0|X|0|X|0||0|
